store_id,platform,platform_code,platform_store_key,shop_name,license_name,unified_credit_code,customer_code,responsible_unit,responsible_person,contact,province,city,shop_status,upstream_commercial_code,upstream_commercial_name,involved_products,notes,fixed_tier
W09526,美团,meituan,美团福源大药房旗舰店,福源大药房旗舰店,吉林省大福源医药有限公司,91220103MAK069EK3E,,商业二大区,孙成,,吉林,长春,正常,,,,,observation_only
W09527,京东,jd,京东檀玄堂大药房旗舰店,檀玄堂大药房旗舰店,临漳仁悦堂医药销售有限公司,91130423MAK94MREXJ,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09528,京东,jd,京东国药医药专营店,国药医药专营店,湘潭县易俗河镇国药店大药号 (个人独资),91430321MA4L2WAPXB,,商业二大区,孙成,,湖南,湘潭,正常,,,,,observation_only
W09529,京东,jd,京东汧微阁大药房旗舰店,汧微阁大药房旗舰店,无锡尚东大药房有限公司江大店,91320211MA1UWJHP5R,,商业一大区,张智一,,江苏,无錫,正常,,,,,observation_only
W09530,拼多多,pinduoduo,拼多多星辰大药房旗舰店,星辰大药房旗舰店,郑州星辰医疗服务有限公司,914101033495561916,,商业二大区,孙成,,河南,郑州,正常,,,,,observation_only
W09531,拼多多,pinduoduo,拼多多万康保健大药房旗舰店,万康保健大药房旗舰店,常德市鼎城区万康大葯房,91430703MA4TD36C6L,,商业二大区,孙成,,湖南,常德,正常,,,,,observation_only
W09532,药师帮,yaoshibang,药师帮甘肃天元药业集团,甘肃天元药业集团,甘肃天元药业集团有限公司,916201032243689475,27001002,商业一大区,张智一,,甘肃,兰州,正常,,,,,observation_only
W09533,京东,jd,京东念民康大药房旗舰店,念民康大药房旗舰店,沭阳县康一大药房有限公司,91321322MA1Q5TXY7T,,商业一大区,张智一,曹广伟,江苏,宿迁,正常,,,,,observation_only
W09534,天猫,taobao,天猫涵润康医药专营店,涵润康医药专营店,沈阳涵润康大药房有限公司,91210102MA0TWDMX3J,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W09535,京东,jd,京东汧惢阁大药房旗舰店,汧惢阁大药房旗舰店,无锡尚东大药房有限公司江大店,91320211MA1UWJHP5R,,商业一大区,张智一,,江苏,无锡,正常,,,,,observation_only
W09536,京东,jd,京东JGV大药房旗舰店,JGV大药房旗舰店,河北康升医药连锁有限公司临漳天悦分店,91130423MAEMXPUE6N,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09537,京东,jd,京东安禾大药房官方旗舰店,安禾大药房官方旗舰店,福州仓山区安禾大药房有限公司,91350105MAEJ92EM3L,,商业一大区,张智一,,福建,福州,正常,,,,,observation_only
W09538,京东,jd,京东百信太原路大药房旗舰店,百信太原路大药房旗舰店,河南百信药业有限公司太原路店,91410305MACPD1QN9R,802302467,KA三大区,孙英昌,,河南,洛阳,正常,,,,,observation_only
W09539,京东,jd,京东彼众康大药房旗舰店,彼众康大药房旗舰店,泰安芝心堂医药连锁有限公司,9137092108892694XM,802290049,北方KA区域,王普瑜,,山东,泰安,正常,,,,,observation_only
W09540,京东,jd,京东必仁堂大药房旗舰店,必仁堂大药房旗舰店,河北康升医药连锁有限公司临漳天悦分店,91130423MAEMXPUE6N,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09541,京东,jd,京东粉柚大药房旗舰店,粉柚大药房旗舰店,河北康升医药连锁有限公司临漳信良分店,91130423MAKD88QB6X,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09542,京东,jd,京东福康家康大药房旗舰店,福康家康大药房旗舰店,河南福康家康大药房有限公司,91410108MADTAFR8XU,,商业二大区,孙成,,河南,郑州,正常,,,,,observation_only
W09543,京东,jd,京东福康源大药房官方旗舰店,福康源大药房官方旗舰店,武汉市福康源大药房有限公司,91420105MADYK0F14T,,商业二大区,孙成,,湖北,武汉,正常,,,,,observation_only
W09544,京东,jd,京东福龄堂大药房官方旗舰店,福龄堂大药房官方旗舰店,温州福龄堂药品有限公司,91330301MA286C2P0E,,商业一大区,张智一,,浙江,温州,正常,,,,,observation_only
W09545,京东,jd,京东古源大药房旗舰店,古源大药房旗舰店,潍坊古源大药房有限公司,91370704MAD5F3JW8Q,,商业二大区,孙成,,山东,潍坊,正常,,,,,observation_only
W09546,京东,jd,京东汉宫秋深圳大药房旗舰店,汉宫秋深圳大药房旗舰店,深圳市瑞华康源医药有限公司龙城永润分店,91440300311967411U,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09547,京东,jd,京东好药师科度大药房旗舰店,好药师科度大药房旗舰店,武汉市好药师科度医药有限公司,91420105MAEJ2QU61U,,商业二大区,孙成,,湖北,武汉,正常,,,,,observation_only
W09548,京东,jd,京东湖南东门大药房旗舰店,湖南东门大药房旗舰店,湖南东门大药房有限公司,91430800698568772N,850004140,KA三大区,孙英昌,,湖南,张家界,正常,,,,,observation_only
W09549,京东,jd,京东惠药购大药房旗舰店,惠药购大药房旗舰店,惠药购（湖北）大药房有限公司,91420100MACHYKH888,,商业二大区,孙成,,湖北,武汉,正常,,,,,observation_only
W09550,京东,jd,京东健臻大药房旗舰店,健臻大药房旗舰店,河南省健臻大药房有限公司,91410102MAEJL3BB2D,,商业二大区,孙成,,河南,郑州,正常,,,,,observation_only
W09551,京东,jd,京东金信脉嘉大药房旗舰店,金信脉嘉大药房旗舰店,洛阳金信大药房连锁有限公司洛龙区分店,91410394MA9NGBYE25,,商业二大区,孙成,,河南,洛阳,正常,,,,,observation_only
W09552,京东,jd,京东凯尔康大药房官方旗舰店,凯尔康大药房官方旗舰店,北京凯尔康大药房有限责任公司,91110106769382298F,802001404,北方KA区域,王普瑜,,北京,北京,正常,,,,,observation_only
W09553,京东,jd,京东康辅陕西大药房旗舰店,康辅陕西大药房旗舰店,陕西康辅大药房连锁有限责任公司铁铜沟分公司,91611025MAB3NYXJ36,,商业一大区,张智一,,陕西,商洛,正常,,,,,observation_only
W09554,京东,jd,京东黎民专营店,黎民专营店,湖北黎民大药房连锁有限公司,91420921MA487XHC6A,850010135,KA二大区,韩熙,,湖北,孝感,正常,,,,,observation_only
W09555,京东,jd,京东立德大药房旗舰店,立德大药房旗舰店,汕尾市立德药业连锁有限公司,914415213148099889,,商业一大区,张智一,,广东,汕尾,正常,,,,,observation_only
W09556,京东,jd,京东辽宁博爱一家亲佳美医药专营店,辽宁博爱一家亲佳美医药专营店,辽宁博爱一家亲佳美医药有限公司,91210882MAC8A0RB26,,商业二大区,孙成,,辽宁,营口,正常,,,,,observation_only
W09557,京东,jd,京东迈振威大药房旗舰店,迈振威大药房旗舰店,深圳市迈振威医药有限公司,91440300MA5EW2543M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09558,京东,jd,京东勉春堂大药房旗舰店,勉春堂大药房旗舰店,河北康升医药连锁有限公司临漳盛奇分店,91130423MAK96P8N1H,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09559,京东,jd,京东谦靖堂大药房旗舰店,谦靖堂大药房旗舰店,福建好医师大药房有限责任公司莆田荔城凌厝店,91350304MAEKYCL96W,,商业一大区,张智一,,福建,莆田,正常,,,,,observation_only
W09560,京东,jd,京东乔多瑞大药房旗舰店,乔多瑞大药房旗舰店,深圳市凤安堂医药有限公司,91440300MA5EENJ92M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09561,京东,jd,京东榕泽堂大药房旗舰店,榕泽堂大药房旗舰店,福州仓山榕泽堂大药房有限公司,91350104MAK090PYX5,,商业一大区,张智一,,福建,福州,正常,,,,,observation_only
W09562,京东,jd,京东锐豆大药房旗舰店,锐豆大药房旗舰店,临漳浩堂医药销售有限公司,91130423MAK08GF14J,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09563,京东,jd,京东始州大药房旗舰店,始州大药房旗舰店,滕州市祥康药品有限公司,91370481MA3TLHL545,,商业二大区,孙成,,山东,枣庄,正常,,,,,observation_only
W09564,京东,jd,京东同览堂大药房旗舰店,同览堂大药房旗舰店,河北康升医药连锁有限公司临漳天悦分店,91130423MAEMXPUE6N,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09565,京东,jd,京东同勉堂大药房旗舰店,同勉堂大药房旗舰店,河北康升医药连锁有限公司临漳盛奇分店,91130423MAK96P8N1H,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09566,京东,jd,京东妥源大药房旗舰店,妥源大药房旗舰店,济南欣惠大药房有限公司,91370103MAK7AEBF50,,商业二大区,孙成,,山东,济南,正常,,,,,observation_only
W09567,京东,jd,京东唯训大药房旗舰店,唯训大药房旗舰店,临漳锋江医药销售有限公司,91130423MAEQW6GL01,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09568,京东,jd,京东吾要药大药房旗舰店,吾要药大药房旗舰店,湖北省吾要药医药有限公司,91420105MAEBC1545E,,商业二大区,孙成,,湖北,武汉,正常,,,,,observation_only
W09569,京东,jd,京东西安药家人大药房旗舰店,西安药家人大药房旗舰店,西安泽仁堂大药房有限公司六和坊店,91610132MA6WHHEY37,,商业一大区,张智一,,陕西,西安,正常,,,,,observation_only
W09570,京东,jd,京东星源大药房旗舰店,星源大药房旗舰店,常德星源大药房连锁有限责任公司,91430703344841487W,,商业二大区,孙成,,湖南,常德,正常,,,,,observation_only
W09571,京东,jd,京东药家人西安大药房旗舰店,药家人西安大药房旗舰店,西安泽仁堂大药房有限公司六和坊店,91610132MA6WHHEY37,,商业一大区,张智一,,陕西,西安,正常,,,,,observation_only
W09572,京东,jd,京东药善大药房旗舰店,药善大药房旗舰店,陕西药善大药房连锁有限公司,91610104MAK62FM51J,,商业一大区,张智一,,陕西,西安,正常,,,,,observation_only
W09573,京东,jd,京东医华安大药房官方旗舰店,医华安大药房官方旗舰店,深圳市医华安医药有限公司,91440300MA5HTAGW0M,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09574,京东,jd,京东医士达大药房官方旗舰店,医士达大药房官方旗舰店,甘肃德生堂医药科技集团临洮有限公司,91621124MA7493BK41,,商业一大区,张智一,,甘肃,定西,正常,,,,,observation_only
W09575,京东,jd,京东早康迎大药房旗舰店,早康迎大药房旗舰店,陕西药泰大药房连锁有限公司,91610104MAK8AKTC29,,商业一大区,张智一,,陕西,西安,正常,,,,,observation_only
W09576,京东,jd,京东镇晏南风大药房旗舰店,镇晏南风大药房旗舰店,南昌九滋堂大药房有限公司,91360121MABMC4QL07,,商业一大区,张智一,,江西,南昌,正常,,,,,observation_only
W09577,京东,jd,京东中康臣大药房官方旗舰店,中康臣大药房官方旗舰店,深圳市中康臣大药房有限公司,91440300MAD091A220,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09578,京东,jd,京东种灵蕙大药房旗舰店,种灵蕙大药房旗舰店,永安市康惠大药房,91350481MAC490Q90A,,商业一大区,张智一,,福建,三明,正常,,,,,observation_only
W09579,京东,jd,京东左珺大药房旗舰店,左珺大药房旗舰店,沭阳县三九药店有限公司台州南路店,91321322MA26M1G273,,商业一大区,张智一,,江苏,宿迁,正常,,,,,observation_only
W09580,拼多多,pinduoduo,拼多多88大药房旗舰店,88大药房旗舰店,云南健之佳连锁健康药房有限公司,915300007134028439,802004009,KA三大区,孙英昌,,云南,昆明,正常,,,,,observation_only
W09581,拼多多,pinduoduo,拼多多BISSNNY大药房旗舰店,BISSNNY大药房旗舰店,东莞市莞源堂医药有限公司,91441900MA56YAGJ1C,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W09582,拼多多,pinduoduo,拼多多CP大药房旗舰店,CP大药房旗舰店,陕西朋成大药房医药连锁有限责任公司,916109003056448863,802002627,KA三大区,孙英昌,,陕西,安康,正常,,,,,observation_only
W09583,拼多多,pinduoduo,拼多多YIFENG PHARMACY大药房旗舰店,YIFENG PHARMACY大药房旗舰店,江苏益丰大药房连锁有限公司,91320104783822798X,802011701,KA一大区,王世田,,江苏,南京,正常,,,,,observation_only
W09584,拼多多,pinduoduo,拼多多艾叶大药房旗舰店,艾叶大药房旗舰店,陕西艾叶医药有限公司,91610139MA7CWJBP17,,商业一大区,张智一,,陕西,西安,正常,,,,,observation_only
W09585,拼多多,pinduoduo,拼多多爱心五里亭大药房旗舰店,爱心五里亭大药房旗舰店,广东爱心大药房连锁有限公司五里亭分店,91440200688646423B,802183214,KA三大区,孙英昌,,广东,韶关,正常,,,,,observation_only
W09586,拼多多,pinduoduo,拼多多爱心五里亭医药大药房旗舰店,爱心五里亭医药大药房旗舰店,广东爱心大药房连锁有限公司五里亭分店,91440200688646423B,802183214,KA三大区,孙英昌,,广东,韶关,正常,,,,,observation_only
W09587,拼多多,pinduoduo,拼多多安禾医药大药房旗舰店,安禾医药大药房旗舰店,福州仓山区安禾大药房有限公司,91350105MAEJ92EM3L,,商业一大区,张智一,,福建,福州,正常,,,,,observation_only
W09588,拼多多,pinduoduo,拼多多安善达大药房旗舰店,安善达大药房旗舰店,广东修芝药业有限公司,91441900MA51ND358M,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W09589,拼多多,pinduoduo,拼多多安泰大药房旗舰店,安泰大药房旗舰店,齐齐哈尔安泰医药连锁有限公司,91230200066084550M,802002329,KA二大区,韩熙,,黑龙江,齐齐哈尔,正常,,,,,observation_only
W09590,拼多多,pinduoduo,拼多多安药阁大药房旗舰店,安药阁大药房旗舰店,商丘栗阳光医药连锁有限公司,91411426MA9K6EHD7C,802402461,KA三大区,孙英昌,,河南,商丘,正常,,,,,observation_only
W09591,拼多多,pinduoduo,拼多多安贞大药房旗舰店,安贞大药房旗舰店,山东安贞大药房有限公司,91370113MA3N2M012H,,商业二大区,孙成,,山东,济南,正常,,,,,observation_only
W09592,拼多多,pinduoduo,拼多多奥狮卡大药房旗舰店,奥狮卡大药房旗舰店,广州市药惠四海医药连锁有限公司,91440101MA59T37L7W,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W09593,拼多多,pinduoduo,拼多多八闽大地大药房旗舰店,八闽大地大药房旗舰店,漳州市毅闽实业有限公司,91350623751393976M,,商业一大区,张智一,,福建,漳州,正常,,,,,observation_only
W09594,拼多多,pinduoduo,拼多多百睦宝安新安大药房旗舰店,百睦宝安新安大药房旗舰店,百睦健康（深圳）有限公司宝安新安分店,91440300MAEHHK6U9T,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09595,拼多多,pinduoduo,拼多多百姓大药房旗舰店,百姓大药房旗舰店,赤壁市百姓大药房连锁有限公司,91421281MA7G5Y3G4W,FX0002140,商业二大区,孙成,,湖北,咸宁,正常,,,,,observation_only
W09596,拼多多,pinduoduo,拼多多百姓健康专科药品大药房旗舰店,百姓健康专科药品大药房旗舰店,深圳市百姓健康大药行有限公司,91440300MA5HBL3J3Y,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09597,拼多多,pinduoduo,拼多多佰益堂大药房旗舰店,佰益堂大药房旗舰店,阜阳市佰益堂大药房有限公司,91341202MA8NYPGAXN,,商业一大区,张智一,,安徽,阜阳,正常,,,,,observation_only
W09598,拼多多,pinduoduo,拼多多佰悦康医药健康大药房旗舰店,佰悦康医药健康大药房旗舰店,陕西佰悦康医药有限公司,91610131MA6TX75PXE,,商业一大区,张智一,,陕西,西安,正常,,,,,observation_only
W09599,拼多多,pinduoduo,拼多多柏药堂大药房旗舰店,柏药堂大药房旗舰店,天济大药房连锁有限公司,914206007534285971,802002928,KA二大区,韩熙,,湖北,襄阳,正常,,,,,observation_only
W09600,拼多多,pinduoduo,拼多多宝圣堂药品大药房旗舰店,宝圣堂药品大药房旗舰店,深圳市宝圣堂大药房有限公司,91440300MADMP9GW5J,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09601,拼多多,pinduoduo,拼多多保兴益康医药大药房旗舰店,保兴益康医药大药房旗舰店,北京保兴益康医药有限公司,91110228MA01GT8D1N,,商业二大区,孙成,,北京,北京,正常,,,,,observation_only
W09602,拼多多,pinduoduo,拼多多葆春堂大药房旗舰店,葆春堂大药房旗舰店,山东葆春堂大药房连锁有限公司,91370923699683553R,802290009,北方KA区域,王普瑜,,山东,泰安,正常,,,,,observation_only
W09603,拼多多,pinduoduo,拼多多北药华诺药品官方旗舰店,北药华诺药品官方旗舰店,辽宁华诺大药房连锁有限公司十四纬路分店,912101026795306800,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W09604,拼多多,pinduoduo,拼多多北药诺华大药房官方旗舰店,北药诺华大药房官方旗舰店,辽宁华诺大药房连锁有限公司,91210104732307032R,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W09605,拼多多,pinduoduo,拼多多北药诺华大药房旗舰店,北药诺华大药房旗舰店,辽宁华诺大药房连锁有限公司,91210104732307032R,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W09606,拼多多,pinduoduo,拼多多本草医堂大药房旗舰店,本草医堂大药房旗舰店,重庆本草医堂药房有限公司,91500106MAEEK57P7B,,商业一大区,张智一,,重庆,重庆,正常,,,,,observation_only
W09607,拼多多,pinduoduo,拼多多博信药品大药房旗舰店,博信药品大药房旗舰店,桐乡市博信大药房,9133048377313553XP,,商业一大区,张智一,,浙江,嘉兴,正常,,,,,observation_only
W09608,拼多多,pinduoduo,拼多多博医云大药房旗舰店,博医云大药房旗舰店,广东至远药业连锁有限公司,91440781786094108K,32000236,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W09609,拼多多,pinduoduo,拼多多博众景天大药房旗舰店,博众景天大药房旗舰店,唐山景天医药连锁有限公司,911302043202746840,802082222,KA三大区,孙英昌,,河北,唐山,正常,,,,,observation_only
W09610,拼多多,pinduoduo,拼多多藏医堂医药大药房旗舰店,藏医堂医药大药房旗舰店,邯郸藏医堂医药销售有限公司,91130423MAC6U0P4X4,,商业二大区,孙成,,河北,邯郸,正常,,,,,observation_only
W09611,拼多多,pinduoduo,拼多多岑丰大药房旗舰店,岑丰大药房旗舰店,大参林百姓弘发（齐齐哈尔）医药连锁有限公司,912302065786747657,850003965,KA二大区,韩熙,,黑龙江,齐齐哈尔,正常,,,,,observation_only
W09612,拼多多,pinduoduo,拼多多呈和祥大药房旗舰店,呈和祥大药房旗舰店,湖南呈和祥大药房有限公司,91430104MACACHKC5G,,商业二大区,孙成,,湖南,长沙,正常,,,,,observation_only
W09613,拼多多,pinduoduo,拼多多呈和祥医药大药房旗舰店,呈和祥医药大药房旗舰店,湖南呈和祥大药房有限公司,91430104MACACHKC5G,,商业二大区,孙成,,湖南,长沙,正常,,,,,observation_only
W09614,拼多多,pinduoduo,拼多多楚益康成大药房旗舰店,楚益康成大药房旗舰店,安徽为百邻大药房有限公司,91341125MA2UFHX57L,802405313,KA三大区,孙英昌,,安徽,合肥,正常,,,,,observation_only
W09615,拼多多,pinduoduo,拼多多川禾医药大药房旗舰店,川禾医药大药房旗舰店,广州市川禾大药房有限公司,91440114MAERR7G3XK,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W09616,拼多多,pinduoduo,拼多多川和药品大药房旗舰店,川和药品大药房旗舰店,广州市川禾大药房有限公司,91440114MAERR7G3XK,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W09617,拼多多,pinduoduo,拼多多川时明月大药房旗舰店,川时明月大药房旗舰店,惠州国源堂医药有限公司,91441302MAD6RLCX7L,,商业一大区,张智一,,广东,惠州,正常,,,,,observation_only
W09618,拼多多,pinduoduo,拼多多春晖堂大药房旗舰店,春晖堂大药房旗舰店,南昌市春晖堂药品销售有限责任公司,91360121MAEEKH967X,,商业一大区,张智一,,江西,南昌,正常,,,,,observation_only
W09619,拼多多,pinduoduo,拼多多大德隆大药房旗舰店,大德隆大药房旗舰店,江苏大德隆医药连锁有限公司,91320382758498914X,802031706,KA一大区,王世田,,江苏,徐州,正常,,,,,observation_only
W09620,拼多多,pinduoduo,拼多多旦辰甄选大药房旗舰店,旦辰甄选大药房旗舰店,江苏奇冠药店有限公司,913200005691378610,802221057,KA一大区,王世田,,江苏,南京,正常,,,,,observation_only
W09621,拼多多,pinduoduo,拼多多道一万大药房旗舰店,道一万大药房旗舰店,道仟佰（嘉兴）药业有限公司,91330411MADTAC9T9B,,商业一大区,张智一,,浙江,嘉兴,正常,,,,,observation_only
W09622,拼多多,pinduoduo,拼多多德合吉大药房旗舰店,德合吉大药房旗舰店,广东德嵘大药房有限公司秀陇分店,91445281MA4UW7RU2E,,商业一大区,张智一,,广东,揭阳,正常,,,,,observation_only
W09623,拼多多,pinduoduo,拼多多德康众心大药房旗舰店,德康众心大药房旗舰店,温州市修正堂药品零售连锁有限公司,91330381307703464C,802001842,KA三大区,孙英昌,,浙江,温州,正常,,,,,observation_only
W09624,拼多多,pinduoduo,拼多多德翔鑫大药房旗舰店,德翔鑫大药房旗舰店,广东宏翔医药有限公司,91441900MA4UN9P6X9,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W09625,拼多多,pinduoduo,拼多多东门大药房旗舰店,东门大药房旗舰店,湖南东门大药房有限公司,91430800698568772N,850004140,KA三大区,孙英昌,,湖南,张家界,正常,,,,,observation_only
W09626,拼多多,pinduoduo,拼多多东门医药大药房旗舰店,东门医药大药房旗舰店,湖南东门大药房有限公司,91430800698568772N,850004140,KA三大区,孙英昌,,湖南,张家界,正常,,,,,observation_only
W09627,拼多多,pinduoduo,拼多多朵卡连大药房旗舰店,朵卡连大药房旗舰店,广州健晨大药房有限公司,91440118MACQBYWP3G,FX0003283,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W09628,拼多多,pinduoduo,拼多多恩华药品健康大药房旗舰店,恩华药品健康大药房旗舰店,常州恩华大药房有限公司,91320411788395318G,,商业一大区,张智一,,江苏,常州,正常,,,,,observation_only
W09629,拼多多,pinduoduo,拼多多蜂鸟康健昆山路医药健康大药房旗舰店,蜂鸟康健昆山路医药健康大药房旗舰店,蜂鸟康健（沈阳）医药连锁有限公司皇姑昆山路分店,91210105MAEKG8FM5D,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W09630,拼多多,pinduoduo,拼多多凤凰大药房旗舰店,凤凰大药房旗舰店,固始凤凰大药房,91411525335809872P,,商业二大区,孙成,,河南,信阳,正常,,,,,observation_only
W09631,拼多多,pinduoduo,拼多多奉壹精灵大药房旗舰店,奉壹精灵大药房旗舰店,辽宁智汇大药房连锁有限公司,91210112MA0XN4EE7F,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W09632,拼多多,pinduoduo,拼多多奉壹仁惠大药房旗舰店,奉壹仁惠大药房旗舰店,辽宁智汇大药房连锁有限公司,91210112MA0XN4EE7F,,商业二大区,孙成,,辽宁,沈阳,正常,,,,,observation_only
W09633,拼多多,pinduoduo,拼多多孚必克大药房旗舰店,孚必克大药房旗舰店,吉林双星新康药房连锁有限公司,91220103MAC459A593,,商业二大区,孙成,,吉林,长春,正常,,,,,observation_only
W09634,拼多多,pinduoduo,拼多多福惠丹药品大药房旗舰店,福惠丹药品大药房旗舰店,深圳市福惠丹大药房有限公司,91440300MAG1FY802P,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09635,拼多多,pinduoduo,拼多多福惠丹医药大药房旗舰店,福惠丹医药大药房旗舰店,深圳市福惠丹大药房有限公司,91440300MAG1FY802P,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09636,拼多多,pinduoduo,拼多多古禧月大药房旗舰店,古禧月大药房旗舰店,金湖金普医药连锁有限公司,913208313308546902,850010207,KA一大区,王世田,,江苏,淮安,正常,,,,,observation_only
W09637,拼多多,pinduoduo,拼多多广萍医药健康大药房旗舰店,广萍医药健康大药房旗舰店,深圳市广萍医药有限公司,91440300MAEXAAPDXJ,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09638,拼多多,pinduoduo,拼多多广云堂大药房旗舰店,广云堂大药房旗舰店,广云堂药业（广东）有限公司,91441900MA51EULRX3,,商业一大区,张智一,,广东,东莞,正常,,,,,observation_only
W09639,拼多多,pinduoduo,拼多多桂翰百姓人家大药房旗舰店,桂翰百姓人家大药房旗舰店,广西桂翰百姓人家大药房有限责任公司,91450107MAA7ECL47Y,802114028,KA三大区,孙英昌,,广西,南宁,正常,,,,,observation_only
W09640,拼多多,pinduoduo,拼多多国昂健康大药房旗舰店,国昂健康大药房旗舰店,浙江国昂大药房有限公司,91350203302855768N,,商业一大区,张智一,,浙江,绍兴,正常,,,,,observation_only
W09641,拼多多,pinduoduo,拼多多国药堂养生大药房旗舰店,国药堂养生大药房旗舰店,国药堂大药房（上海）有限公司,91310115MA1H75NN0U,802110023,KA一大区,王世田,,上海,上海,正常,,,,,observation_only
W09642,拼多多,pinduoduo,拼多多好尔易大药房旗舰店,好尔易大药房旗舰店,旌德和平医药连锁有限公司,913418257668537012,802405159,KA三大区,孙英昌,,安徽,宣城,正常,,,,,observation_only
W09643,拼多多,pinduoduo,拼多多好健康百川药品大药房旗舰店,好健康百川药品大药房旗舰店,黄石好健康医药连锁有限公司百川大药房,91420222MAG009GX23,802002913,KA二大区,韩熙,,湖北,黄石,正常,,,,,observation_only
W09644,拼多多,pinduoduo,拼多多好了笑医药药品大药房旗舰店,好了笑医药药品大药房旗舰店,陕西维康惠众大药房有限公司,91611105MAK2NHKUXE,,商业一大区,张智一,,陕西,西安,正常,,,,,observation_only
W09645,拼多多,pinduoduo,拼多多好万家大药房官方旗舰店,好万家大药房官方旗舰店,广东好万家药房连锁有限公司,91445281071943962H,,商业一大区,张智一,,广东,揭阳,正常,,,,,observation_only
W09646,拼多多,pinduoduo,拼多多好药师健康大药房旗舰店,好药师健康大药房旗舰店,原阳县好药师大药房有限责任公司,91410725MA9NGHXJ3Q,,商业二大区,孙成,,河南,新乡,正常,,,,,observation_only
W09647,拼多多,pinduoduo,拼多多好药师芸霄堂大药房旗舰店,好药师芸霄堂大药房旗舰店,上海好药师芸霄堂药房,91310118MA1JLYE100,,商业一大区,张智一,,上海,上海,正常,,,,,observation_only
W09648,拼多多,pinduoduo,拼多多浩康仁健健康医药大药房旗舰店,浩康仁健健康医药大药房旗舰店,陕西浩康仁健大药房有限公司,91611105MAEQWNT75K,,商业一大区,张智一,,陕西,西安,正常,,,,,observation_only
W09649,拼多多,pinduoduo,拼多多合百草大药房旗舰店,合百草大药房旗舰店,揭阳华药联和大药房连锁有限公司,91445281MA56X29A62,,商业一大区,张智一,,广东,揭阳,正常,,,,,observation_only
W09650,拼多多,pinduoduo,拼多多合正方州常备药大药房旗舰店,合正方州常备药大药房旗舰店,深圳龙岗区合正方州大药房（个人独资）,91440300MADMKDQ279,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
W09651,拼多多,pinduoduo,拼多多恒舒劲美大药房旗舰店,恒舒劲美大药房旗舰店,广西一心大药房有限责任公司,91450100MACT5PQD2H,,商业一大区,张智一,,广西,南宁,正常,,,,,observation_only
W09652,拼多多,pinduoduo,拼多多恒信大药房旗舰店,恒信大药房旗舰店,河南恒信医药连锁有限公司,91411424MA45YJD25T,802302564,KA三大区,孙英昌,,河南,商丘,正常,,,,,observation_only
W09653,拼多多,pinduoduo,拼多多恒养佳大药房旗舰店,恒养佳大药房旗舰店,无锡烨辉医药连锁有限公司,913202047691364255,802221157,KA一大区,王世田,,江苏,无锡,正常,,,,,observation_only
W09654,拼多多,pinduoduo,拼多多恒壹药品大药房旗舰店,恒壹药品大药房旗舰店,广州市恒壹大药房有限公司,91440114MAEUKR9G08,,商业一大区,张智一,,广东,广州,正常,,,,,observation_only
W09655,拼多多,pinduoduo,拼多多弘德堂大药房旗舰店,弘德堂大药房旗舰店,深圳市弘德堂大药房有限公司,91440300MADF0XM8XK,,商业一大区,张智一,,广东,深圳,正常,,,,,observation_only
