store_id,platform,platform_code,shop_name,shop_status,responsible_unit,responsible_person,contact,province,city,involved_products,fixed_tier
W08448,美团,meituan,广州云都大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08449,美团,meituan,康晨大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08450,美团,meituan,健晨大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08451,美团,meituan,大生林大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08452,天猫,taobao,大生林医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08453,美团,meituan,慈福济大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08454,美团,meituan,章阁万盛大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08455,1药城,yiyaocheng,峄名堂,正常,商业一大区,张智一,,广东,广州,,observation_only
W08456,京东,jd,隆许康大药房官方旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08457,京东,jd,药安福大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08458,美团,meituan,程润业大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08459,美团,meituan,健佳惠大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08460,美团,meituan,保济复兴大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08461,天猫,taobao,鑫粤康药品专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08462,美团,meituan,百睦健康大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08463,美团,meituan,泰达安大药房旗舰店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08464,天猫,taobao,伟康堂药品专营店,正常,商业一大区,张智一,,广东,深圳,,observation_only
W08465,京东,jd,齐齐哈尔安泰医药连锁有限公司,正常,商业一大区,张智一,,广东,汕头,,observation_only
W08466,美团,meituan,药源大药房旗舰店,正常,商业一大区,张智一,,广东,湛江,,observation_only
W08467,美团,meituan,药纳百川大药房旗舰店,正常,商业一大区,张智一,,广东,惠州,,observation_only
W08468,天猫,taobao,药纳百川大药房旗舰店,正常,商业一大区,张智一,,广东,惠州,,observation_only
W08469,美团,meituan,惠铭致大药房旗舰店,正常,商业一大区,张智一,,广东,惠州,,observation_only
W08470,美团,meituan,易孚云大药房旗舰店,正常,商业一大区,张智一,,广东,惠州,,observation_only
W08471,美团,meituan,川时明月大药房旗舰店,正常,商业一大区,张智一,,广东,惠州,,observation_only
W08472,美团,meituan,百信健康大药房旗舰店,正常,商业一大区,张智一,,广东,惠州,,observation_only
W08473,美团,meituan,保灵大药房旗舰店,正常,商业一大区,张智一,,广东,梅州,,observation_only
W08474,美团,meituan,海丰宏德同仁大药房旗舰店,正常,商业一大区,张智一,,广东,汕尾,,observation_only
W08475,美团,meituan,优一爱大药房旗舰店,正常,商业一大区,张智一,,广东,河源,,observation_only
W08476,美团,meituan,合源绿晟大药房旗舰店,正常,商业一大区,张智一,,广东,河源,,observation_only
W08477,美团,meituan,合家康大药房旗舰店,正常,商业一大区,张智一,,广东,河源,,observation_only
W08478,美团,meituan,一片天大药房旗舰店,正常,商业一大区,张智一,,广东,阳江,,observation_only
W08479,美团,meituan,赤赤木木大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08480,天猫,taobao,采寿堂大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08481,美团,meituan,广云堂大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08482,美团,meituan,修芝堂大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08483,美团,meituan,东莞市修健堂大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08484,美团,meituan,亿康堂大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08485,美团,meituan,汇店通大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08486,美团,meituan,药和大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08487,美团,meituan,瑞芳斋大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08488,美团,meituan,正荣大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08489,美团,meituan,嘉恒医药大药房旗舰店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08490,天猫,taobao,嘉恒医药专营店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08491,拼多多,pinduoduo,君林康堂健康大药房旗舰店,正常,商业一大区,张智一,,广东,揭阳,,observation_only
W08492,药师帮,yaoshibang,一丰旗舰店,正常,商业一大区,张智一,,广东,汕头,,observation_only
W08493,美团,meituan,善嵘堂官方旗舰店,正常,商业一大区,张智一,,广东,揭阳,,observation_only
W08494,美团,meituan,泰睿大药房旗舰店,正常,商业一大区,张智一,,广东,揭阳,,observation_only
W08495,美团,meituan,华药联和大药房旗舰店,正常,商业一大区,张智一,,广东,揭阳,,observation_only
W08496,京东,jd,速储大药房旗舰店,正常,商业一大区,张智一,,广西,河池,,observation_only
W08497,京东,jd,一品修文大药房旗舰店,正常,商业一大区,张智一,,贵州,贵阳,,observation_only
W08498,美团,meituan,贵州一品大药房旗舰店,正常,商业一大区,张智一,,贵州,贵阳,,observation_only
W08499,美团,meituan,誉彤大药房旗舰店,正常,商业一大区,张智一,,贵州,贵阳,,observation_only
W08500,美团,meituan,苑外大药房旗舰店,正常,商业一大区,张智一,,贵州,遵义,,observation_only
W08501,美团,meituan,江苏同仁堂健康大药房旗舰店,正常,商业一大区,张智一,,江苏,南京,,observation_only
W08502,美团,meituan,新春大药房旗舰店,正常,商业一大区,张智一,,江苏,南京,,observation_only
W08503,美团,meituan,逸寿堂大药房旗舰店,正常,商业一大区,张智一,,江苏,南京,,observation_only
W08504,天猫,taobao,众达康医药专营店,正常,商业一大区,张智一,,江苏,南京,,observation_only
W08505,拼多多,pinduoduo,健速达医药大药房旗舰店,正常,商业一大区,张智一,,江苏,南京,,observation_only
W08506,美团,meituan,南京诚济堂大药房旗舰店,正常,商业一大区,张智一,,江苏,南京,,observation_only
W08507,美团,meituan,奇天大药房旗舰店,正常,商业一大区,张智一,,江苏,无锡,,observation_only
W08508,拼多多,pinduoduo,未霄大药房旗舰店,正常,商业一大区,张智一,,江苏,徐州,,observation_only
W08509,美团,meituan,恒心远大药房旗舰店,正常,商业一大区,张智一,,江苏,常州,,observation_only
W08510,美团,meituan,易道人和大药房旗舰店,正常,商业一大区,张智一,,江苏,常州,,observation_only
W08511,美团,meituan,号外云大药房旗舰店,正常,商业一大区,张智一,,江苏,苏州,,observation_only
W08512,美团,meituan,苏州福康源大药房旗舰店,正常,商业一大区,张智一,,江苏,苏州,,observation_only
W08513,美团,meituan,诚信大药房旗舰店,正常,商业一大区,张智一,,江苏,苏州,,observation_only
W08514,美团,meituan,保医堂大药房旗舰店,正常,商业一大区,张智一,,江苏,苏州,,observation_only
W08515,美团,meituan,丰鑫大药房旗舰店,正常,商业一大区,张智一,,江苏,苏州,,observation_only
W08516,天猫,taobao,优居壹佰医药专营店,正常,商业一大区,张智一,,江苏,苏州,,observation_only
W08517,药师帮,yaoshibang,茗药坊,正常,商业一大区,张智一,,江苏,苏州,,observation_only
W08518,美团,meituan,桓康医药大药房旗舰店,正常,商业一大区,张智一,,江苏,连云港,,observation_only
W08519,美团,meituan,哲华大药房旗舰店,正常,商业一大区,张智一,,江苏,连云港,,observation_only
W08520,拼多多,pinduoduo,秉襄芸大药房旗舰店,正常,商业一大区,张智一,,江苏,淮安,,observation_only
W08521,美团,meituan,强生大药房旗舰店,正常,商业一大区,张智一,,江苏,淮安,,observation_only
W08522,拼多多,pinduoduo,德一胜康复西路医药大药房旗舰店,正常,KA一大区,王世田,袁方,江苏,盐城,,observation_only
W08523,美团,meituan,臻堃药房大药房旗舰店,正常,商业一大区,张智一,,江苏,盐城,,observation_only
W08524,美团,meituan,医仁惠大药房旗舰店,正常,商业一大区,张智一,,江苏,泰州,,observation_only
W08525,美团,meituan,华芙管家大药房旗舰店,正常,商业一大区,张智一,,江苏,宿迁,,observation_only
W08526,美团,meituan,书正大药房旗舰店,正常,商业一大区,张智一,,江苏,宿迁,,observation_only
W08527,京东,jd,沭阳康复来大药房有限公司,正常,商业一大区,张智一,,江苏,宿迁,,observation_only
W08528,京东,jd,沭阳县福泽大药房有限公司,正常,商业一大区,张智一,,江苏,宿迁,,observation_only
W08529,天猫,taobao,沭安堂医药专营店,正常,商业一大区,张智一,,江苏,宿迁,,observation_only
W08530,京东,jd,神州连锁大药房旗舰店,正常,商业一大区,张智一,,江苏,宿迁,,observation_only
W08531,美团,meituan,是归大药房旗舰店,正常,商业一大区,张智一,,江苏,无锡,,observation_only
W08532,京东,jd,医小匠大药房官方旗舰店,正常,商业一大区,张智一,,江西,南昌,,observation_only
W08533,美团,meituan,丰之林大药房旗舰店,正常,商业一大区,张智一,,江西,南昌,,observation_only
W08534,美团,meituan,昌隆大药房旗舰店,正常,商业一大区,张智一,,江西,南昌,,observation_only
W08535,美团,meituan,辰星大药房旗舰店,正常,商业一大区,张智一,,江西,景德镇,,observation_only
W08536,美团,meituan,和平新健康大药房旗舰店,正常,商业一大区,张智一,,江西,萍乡,,observation_only
W08537,美团,meituan,裕康堂大药房旗舰店,正常,商业一大区,张智一,,江西,萍乡,,observation_only
W08538,美团,meituan,好时期大药房旗舰店,正常,商业一大区,张智一,,江西,萍乡,,observation_only
W08539,美团,meituan,江西汉典大药房旗舰店,正常,商业一大区,张智一,,江西,九江,,observation_only
W08540,美团,meituan,铭安堂大药房旗舰店,正常,商业一大区,张智一,,江西,九江,,observation_only
W08541,天猫,taobao,顺安康医药专营店,正常,商业一大区,张智一,,江西,新余,,observation_only
W08542,美团,meituan,慈恩大药房旗舰店,正常,商业一大区,张智一,,江西,新余,,observation_only
W08543,美团,meituan,凯君堂大药房旗舰店,正常,商业一大区,张智一,,江西,新余,,observation_only
W08544,美团,meituan,德威大药房旗舰店,正常,商业一大区,张智一,,江西,赣州,,observation_only
W08545,美团,meituan,德于祥大药房旗舰店,正常,商业一大区,张智一,,江西,赣州,,observation_only
W08546,美团,meituan,蜜福康大药房旗舰店,正常,商业一大区,张智一,,江西,赣州,,observation_only
W08547,美团,meituan,同成大药房旗舰店,正常,商业一大区,张智一,,江西,赣州,,observation_only
W08548,美团,meituan,吉安怀仁大药房旗舰店,正常,商业一大区,张智一,,江西,吉安,,observation_only
W08549,美团,meituan,联盛健康大药房旗舰店,正常,商业一大区,张智一,,江西,宜春,,observation_only
W08550,美团,meituan,心泽康大药房旗舰店,正常,商业一大区,张智一,,江西,宜春,,observation_only
W08551,美团,meituan,康尧大药房旗舰店,正常,商业一大区,张智一,,江西,宜春,,observation_only
W08552,美团,meituan,婺源老百姓大药房旗舰店,正常,商业一大区,张智一,,江西,上饶,,observation_only
W08553,美团,meituan,长健大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08554,拼多多,pinduoduo,壹道堂药品大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08555,天猫,taobao,尚诺医药专营店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08556,美团,meituan,春天乐大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08557,美团,meituan,恒济国盛大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08558,美团,meituan,耀臻原大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08559,美团,meituan,儒济堂大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08560,拼多多,pinduoduo,百草堂医药大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08561,美团,meituan,西安东之宝大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08562,美团,meituan,西安益家康大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08563,美团,meituan,陕西熊猫大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08564,1药城,yiyaocheng,陕西壹号耀方药业有限公司,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08565,美团,meituan,润佰正大药房旗舰店,正常,商业一大区,张智一,,陕西,宝鸡,,observation_only
W08566,美团,meituan,陕西百福堂大药房旗舰店,正常,商业一大区,张智一,,陕西,宝鸡,,observation_only
W08567,美团,meituan,百济御康大药房旗舰店,正常,商业一大区,张智一,,陕西,咸阳,,observation_only
W08568,拼多多,pinduoduo,德厚丰康德健康大药房旗舰店,正常,商业一大区,张智一,,陕西,汉中,,observation_only
W08569,天猫,taobao,百家惠大药房旗舰店,正常,商业一大区,张智一,,陕西,安康,,observation_only
W08570,美团,meituan,国康大药房旗舰店,正常,商业一大区,张智一,,陕西,安康,,observation_only
W08571,美团,meituan,律芯康大药房旗舰店,正常,商业一大区,张智一,,陕西,西咸,,observation_only
W08572,美团,meituan,广盛源大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08573,美团,meituan,参尚菓大药房旗舰店,正常,商业一大区,张智一,,陕西,西咸,,observation_only
W08574,美团,meituan,托福康大药房旗舰店,正常,商业一大区,张智一,,陕西,西咸,,observation_only
W08575,美团,meituan,吉康大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08576,美团,meituan,乐汇康大药房旗舰店,正常,商业一大区,张智一,,陕西,西咸,,observation_only
W08577,天猫,taobao,平康汇医药专营店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08578,美团,meituan,济生药坊大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08579,京东,jd,鸿君惠大药房官方旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08580,京东,jd,美信堂大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08581,美团,meituan,泓桐儒大药房旗舰店,正常,商业一大区,张智一,,陕西,西安,,observation_only
W08582,美团,meituan,润宁堂大药房旗舰店,正常,商业一大区,张智一,,陕西,西咸,,observation_only
W08583,美团,meituan,润百堂大药房旗舰店,正常,商业一大区,张智一,,陕西,西咸,,observation_only
W08584,美团,meituan,上海大药房旗舰店,正常,商业一大区,张智一,,上海,上海,,observation_only
W08585,美团,meituan,复美大药房旗舰店,正常,商业一大区,张智一,,上海,上海,,observation_only
W08586,拼多多,pinduoduo,本草堂大药房官方旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08587,美团,meituan,瑾虤堂大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08588,美团,meituan,川吉美康大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08589,美团,meituan,桔洲堂大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08590,美团,meituan,国药控股晟瑞智慧大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08591,拼多多,pinduoduo,金泽华堂大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08592,拼多多,pinduoduo,金泽华堂医药大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08593,美团,meituan,屹苓尘大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08594,京东,jd,屹苓尘大药房官方旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08595,美团,meituan,岁锦记大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08596,美团,meituan,纪安臣大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08597,美团,meituan,佰嘉堂大药房旗舰店,正常,商业一大区,张智一,,四川,乐山,,observation_only
W08598,美团,meituan,好药师惠康大药房旗舰店,正常,商业一大区,张智一,,新疆,乌鲁木齐,,observation_only
W08599,美团,meituan,宁汐大药房旗舰店,正常,商业一大区,张智一,,云南,昆明,,observation_only
W08600,京东,jd,寻小港大药房旗舰店,正常,商业一大区,张智一,,云南,昆明,,observation_only
W08601,拼多多,pinduoduo,宁汐健康大药房旗舰店,正常,商业一大区,张智一,,云南,昆明,,observation_only
W08602,美团,meituan,昆明康之源大药房旗舰店,正常,商业一大区,张智一,,云南,昆明,,observation_only
W08603,美团,meituan,泰合康大药房旗舰店,正常,商业一大区,张智一,,云南,昆明,,observation_only
W08604,天猫,taobao,幸福一家药品专营店,正常,商业一大区,张智一,,云南,昆明,,observation_only
W08605,美团,meituan,柒号便捷大药房旗舰店,正常,商业一大区,张智一,,云南,红河,,observation_only
W08606,美团,meituan,药济康大药房旗舰店,正常,商业一大区,张智一,,云南,大理,,observation_only
W08607,美团,meituan,九洲大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08608,美团,meituan,京东京康大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08609,美团,meituan,树兰互联网医院,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08610,美团,meituan,佰药汇大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08611,美团,meituan,佰元和大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08612,美团,meituan,杭州信谊大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08613,美团,meituan,刘阳大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08614,美团,meituan,双林大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08615,美团,meituan,浙江益轩堂大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08616,美团,meituan,惠都大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08617,美团,meituan,全星大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08618,美团,meituan,秦望大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08619,美团,meituan,药朴子大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08620,美团,meituan,临安九洲大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08621,天猫,taobao,京康药品专营店,正常,商业一大区,张智一,,浙江,温州,,observation_only
W08622,美团,meituan,思有乐大药房旗舰店,正常,商业一大区,张智一,,浙江,温州,,observation_only
W08623,美团,meituan,瓯越惠康大药房旗舰店,正常,商业一大区,张智一,,浙江,温州,,observation_only
W08624,美团,meituan,启源同和大药房旗舰店,正常,商业一大区,张智一,,浙江,温州,,observation_only
W08625,美团,meituan,道一万大药房旗舰店,正常,商业一大区,张智一,,浙江,嘉兴,,observation_only
W08626,拼多多,pinduoduo,博信医药大药房旗舰店,正常,商业一大区,张智一,,浙江,嘉兴,,observation_only
W08627,美团,meituan,好人生大药房旗舰店,正常,商业一大区,张智一,,浙江,湖州,,observation_only
W08628,拼多多,pinduoduo,寿仙谷大药房旗舰店,正常,商业一大区,张智一,,浙江,金华,,observation_only
W08629,美团,meituan,浙江寿仙谷大药房旗舰店,正常,商业一大区,张智一,,浙江,金华,,observation_only
W08630,美团,meituan,义乌仁济大药房旗舰店,正常,商业一大区,张智一,,浙江,金华,,observation_only
W08631,天猫,taobao,方圆楚济堂大药房旗舰店,正常,商业一大区,张智一,,浙江,金华,,observation_only
W08632,美团,meituan,有宜堂大药房旗舰店,正常,商业一大区,张智一,,浙江,台州,,observation_only
W08633,美团,meituan,药伙计大药房旗舰店,正常,商业一大区,张智一,,浙江,台州,,observation_only
W08634,美团,meituan,国昂大药房旗舰店,正常,商业一大区,张智一,,浙江,绍兴,,observation_only
W08635,拼多多,pinduoduo,浙江国昂大药房旗舰店,正常,商业一大区,张智一,,浙江,绍兴,,observation_only
W08636,美团,meituan,渝聚民堂大药房旗舰店,正常,商业一大区,张智一,,重庆,重庆,,observation_only
W08637,天猫,taobao,忘忧医药专营店,正常,商业一大区,张智一,,重庆,重庆,,observation_only
W08638,京东,jd,重庆润药智宸大药房有限公司,正常,商业一大区,张智一,,重庆,重庆,,observation_only
W08639,美团,meituan,桐蔓康大药房旗舰店,正常,商业一大区,张智一,,重庆,重庆,,observation_only
W08640,药师帮,yaoshibang,药宝旗舰店,正常,商业一大区,张智一,,重庆,重庆,,observation_only
W08641,美团,meituan,居延大药房旗舰店,正常,商业一大区,张智一,,重庆,重庆,,observation_only
W08642,拼多多,pinduoduo,诗迪医药大药房旗舰店,正常,商业一大区,张智一,,重庆,重庆,,observation_only
W08643,美团,meituan,渝进大药房旗舰店,正常,商业一大区,张智一,,重庆,重庆,,observation_only
W08644,拼多多,pinduoduo,宫廷序大药房旗舰店,正常,北方KA区域,王普瑜,于丽丽,北京,北京,,observation_only
W08645,京东,jd,谷元优大药房旗舰店,正常,商业一大区,张智一,,安徽,阜阳,,observation_only
W08646,美团,meituan,安康天恒大药房旗舰店,正常,商业一大区,张智一,,陕西,安康,,observation_only
W08647,美团,meituan,华园大药房旗舰店,正常,KA三大区,孙英昌,,安徽,安庆,,observation_only
W08648,美团,meituan,易安堂大药房旗舰店,正常,KA三大区,孙英昌,,安徽,蚌埠,,observation_only
W08649,美团,meituan,禧福坤堂大药房旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W08650,京东,jd,同世堂大药房官方旗舰店,正常,商业二大区,孙成,,北京,北京,,observation_only
W08651,京东,jd,倍喜大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08652,药师帮,yaoshibang,滨州森林药业,正常,商业二大区,孙成,,山东,滨州,,observation_only
W08653,京东,jd,孞昸亳州大药房官方旗舰店,正常,商业一大区,张智一,,安徽,亳州,,observation_only
W08654,京东,jd,倞隺亳州大药房旗舰店,正常,商业一大区,张智一,,安徽,亳州,,observation_only
W08655,美团,meituan,好邻居大药房旗舰店,正常,KA一大区,王世田,,江苏,常州,,observation_only
W08656,美团,meituan,德康祥大药房旗舰店,正常,商业一大区,张智一,,四川,成都,,observation_only
W08657,美团,meituan,老国大药房旗舰店,正常,KA二大区,韩熙,,四川,成都,,observation_only
W08658,美团,meituan,合康佰年大药房旗舰店,正常,商业二大区,孙成,,辽宁,营口,,observation_only
W08659,美团,meituan,中心医药大药房旗舰店,正常,商业二大区,孙成,,河南,周口,,observation_only
W08660,美团,meituan,安徽御草堂大药房旗舰店,正常,商业一大区,张智一,,安徽,宿州,,observation_only
W08661,京东,jd,聚瀚堂大药房旗舰店,正常,北方KA区域,王普瑜,,山东,德州,,observation_only
W08662,天猫,taobao,广兴林医药专营店,正常,商业一大区,张智一,,广东,东莞,,observation_only
W08663,拼多多,pinduoduo,泉东医药健康大药房旗舰店,正常,商业一大区,张智一,,江苏,连云港,,observation_only
W08664,京东,jd,宏恩堂肥城医药官方旗舰店,正常,商业二大区,孙成,,山东,泰安,,observation_only
W08665,美团,meituan,百姓堂大药房旗舰店,正常,KA三大区,孙英昌,,广东,佛山,,observation_only
W08666,京东,jd,美香缨大药房旗舰店,正常,商业一大区,张智一,,广东,佛山,,observation_only
W08667,京东,jd,美景大药房官方旗舰店,正常,商业一大区,张智一,,广东,佛山,,observation_only
W08668,京东,jd,佛山友爱堂诊所官方旗舰店,正常,商业一大区,张智一,,广东,佛山,,observation_only
W08669,美团,meituan,中天药业大药房旗舰店,正常,KA三大区,孙英昌,,广东,佛山,,observation_only
W08670,美团,meituan,临汾好药师大药房旗舰店,正常,商业二大区,孙成,,山西,临汾,,observation_only
W08671,京东,jd,宝药堂大药房旗舰店,正常,商业一大区,张智一,,福建,漳州,,observation_only
W08672,京东,jd,希鑫千大药房官方旗舰店,正常,商业一大区,张智一,,福建,莆田,,observation_only
W08673,美团,meituan,燕煌大药房旗舰店,正常,商业一大区,张智一,,福建,泉州,,observation_only
W08674,京东,jd,福瑞堂大药房河南官方旗舰店,正常,商业二大区,孙成,,河南,焦作,,observation_only
W08675,京东,jd,康惠堂大药房官方旗舰店,正常,商业一大区,张智一,,安徽,阜阳,,observation_only
W08676,美团,meituan,奥莱康惠堂大药房旗舰店,正常,商业一大区,张智一,,安徽,阜阳,,observation_only
W08677,美团,meituan,阜盛延生大药房旗舰店,正常,KA三大区,孙英昌,,安徽,阜阳,,observation_only
W08678,美团,meituan,尚健大药房旗舰店,正常,商业一大区,张智一,,江西,赣州,,observation_only
W08679,美团,meituan,好药家大药房旗舰店,正常,商业一大区,张智一,,江西,赣州,,observation_only
W08680,美团,meituan,康爱之家大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W08681,美团,meituan,众翔康选大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08682,美团,meituan,信立康大药房旗舰店,正常,商业一大区,张智一,,广西,梧州,,observation_only
W08683,天猫,taobao,供享医药专营店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08684,京东,jd,丹皮芬大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08685,京东,jd,药护士大药房官方旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08686,美团,meituan,润泽大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08687,京东,jd,云都大药房旗舰店,正常,商业一大区,张智一,,广东,广州,,observation_only
W08688,天猫,taobao,国大药房内蒙古大药房旗舰,正常,,,,内蒙古,呼和浩特,,observation_only
W08689,美团,meituan,武汉国大大药房旗舰店,正常,KA二大区,韩熙,,湖北,武汉,,observation_only
W08690,京东,jd,同暨堂大药房旗舰店,正常,KA三大区,孙英昌,,广东,广州,,observation_only
W08691,京东,jd,乾坤大药房官方旗舰店,正常,KA二大区,韩熙,,黑龙江,哈尔滨,,observation_only
W08692,天猫,taobao,世晖医药专营店,正常,商业二大区,孙成,,黑龙江,哈尔滨,,observation_only
W08693,美团,meituan,邯郸福汇康大药房旗舰店,正常,商业二大区,孙成,,河北,邯郸,,observation_only
W08694,拼多多,pinduoduo,康恒百姓瑞康医药大药房旗舰店,正常,KA三大区,孙英昌,,河北,邯郸,,observation_only
W08695,京东,jd,艾力升大药房旗舰店,正常,商业二大区,孙成,,河北,邯郸,,observation_only
W08696,美团,meituan,陕西康顺大药房旗舰店,正常,商业一大区,张智一,,陕西,汉中,,observation_only
W08697,拼多多,pinduoduo,静心大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08698,京东,jd,倪补堂大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08699,京东,jd,永宏堂大药房专营店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08700,美团,meituan,泽及堂大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08701,京东,jd,正修元大药房旗舰店,正常,商业一大区,张智一,,浙江,杭州,,observation_only
W08702,美团,meituan,春华大药房旗舰店,正常,商业一大区,张智一,,安徽,合肥,,observation_only
W08703,美团,meituan,普生堂大药房旗舰店,正常,商业一大区,张智一,,安徽,合肥,,observation_only
W08704,美团,meituan,金祥康大药房旗舰店,正常,商业一大区,张智一,,安徽,合肥,,observation_only
W08705,美团,meituan,聚福堂大药房旗舰店,正常,商业一大区,张智一,,安徽,合肥,,observation_only
W08706,美团,meituan,妙草堂大药房旗舰店,正常,商业一大区,张智一,,安徽,合肥,,observation_only
W08707,美团,meituan,长寿安康大药房旗舰店,正常,商业一大区,张智一,,安徽,合肥,,observation_only
W08708,美团,meituan,杨林大药房旗舰店,正常,商业一大区,张智一,,安徽,合肥,,observation_only
W08709,京东,jd,九玉堂大药房旗舰店,正常,商业二大区,孙成,,河北,邯郸,,observation_only
W08710,美团,meituan,河北乐家大药房旗舰店,正常,商业二大区,孙成,,河北,邢台,,observation_only
W08711,拼多多,pinduoduo,易康大药房旗舰店,正常,KA三大区,孙英昌,,河北,新乐,,observation_only
